seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr7	45768889	45769128	240	*	.	792	.	24.00887	-1	3.43398	120	Intron (uc003tnf.4/641977, intron 10 of 13)	7	45763386	45808617	45232	2	641977	uc003tnf.4	39489	SEPT7P2
chr12	33650065	33650304	240	*	.	850	.	24.00632	-1	3.4342	120	Distal Intergenic	12	33528348	33592754	64407	2	341359	uc009zju.1	-57311	SYT10
chr11	6281892	6282131	240	*	.	716	.	24.00542	-1	3.4343	120	Promoter	11	6280904	6293357	12454	1	887	uc001mcs.3	988	CCKBR
chr3	187139351	187139590	240	*	.	822	.	23.99363	-1	3.43462	120	Distal Intergenic	3	187086168	187089369	3202	1	64108	uc003frm.3	53183	RTP4
chr11	123407842	123408081	240	*	.	826	.	23.9883	-1	3.43473	120	Intron (uc001pyw.2/57476, intron 1 of 20)	11	123396528	123493518	96991	1	57476	uc001pyx.2	11314	GRAMD1B
chr5	32680264	32680503	240	*	.	585	.	23.98244	-1	3.43505	120	Distal Intergenic	5	32710743	32783713	72971	1	4883	uc010iuo.3	-30240	NPR3
chr20	18323764	18324003	240	*	.	750	.	23.9804	-1	3.43515	120	Intron (uc002wqn.3/uc002wqn.3, intron 2 of 4)	20	18359693	18362127	2435	1	440757	uc021wbc.1	-35690	LINC00851
chr7	121937370	121937609	240	*	.	686	.	23.97927	-1	3.43526	120	Distal Intergenic	7	121943712	121950131	6420	1	154860	uc010lko.2	-6103	FEZF1-AS1
chr10	73966194	73966433	240	*	.	798	.	23.97741	-1	3.43537	120	Intron (uc021psn.1/119504, intron 1 of 3)	10	73855790	73963282	107493	2	51008	uc001jsr.2	-2912	ASCC1
chr18	8724563	8724802	240	*	.	606	.	23.97496	-1	3.43547	120	Intron (uc002knq.2/23255, intron 3 of 14)	18	8717369	8832775	115407	1	23255	uc002knr.2	7194	SOGA2
chr7	93476748	93476987	240	*	.	720	.	23.96748	-1	3.43558	120	Intron (uc003umx.1/2792, intron 1 of 3)	7	93514709	93520303	5595	2	7980	uc003umy.2	43316	TFPI2
chr21	27424233	27424472	240	*	.	808	.	23.96065	-1	3.43579	120	Intron (uc010glk.3/351, intron 4 of 16)	21	27252861	27342862	90002	2	351	uc011acg.2	-81371	APP
chr7	146826443	146826682	240	*	.	726	.	23.94422	-1	3.43632	120	Intron (uc003weu.2/26047, intron 7 of 23)	7	146643908	146643927	20	2	100847035	uc031szp.1	-182516	MIR548AR
chr8	25958524	25958763	240	*	.	562	.	23.94151	-1	3.43643	120	Intron (uc003xek.3/5520, intron 7 of 10)	8	25888966	25902640	13675	2	64641	uc003xet.2	-55884	EBF2
chr21	25961027	25961266	240	*	.	713	.	23.93345	-1	3.43664	120	Distal Intergenic	21	26212864	26430056	217193	1	339622	uc031rvb.1	-251598	AP000235.2
chr5	107472742	107472981	240	*	.	918	.	23.92719	-1	3.43696	120	Intron (uc011cvc.2/64839, intron 6 of 8)	5	107213952	107703654	489703	2	64839	uc003kon.4	230673	FBXL17
chr1	177068084	177068323	240	*	.	740	.	23.92212	-1	3.43706	120	Intron (uc001glb.1/460, intron 1 of 22)	1	176826441	177134024	307584	2	460	uc001glb.1	65701	ASTN1
chr4	38001965	38002204	240	*	.	872	.	23.92103	-1	3.43717	120	Intron (uc003gtb.3/23216, intron 2 of 19)	4	37979030	38091738	112709	1	23216	uc011byf.1	22935	TBC1D1
chr20	23325163	23325402	240	*	.	779	.	23.91574	-1	3.43727	120	Distal Intergenic	20	23331373	23335408	4036	1	29107	uc002wsx.1	-5971	NXT1
chr1	37996116	37996355	240	*	.	628	.	23.91451	-1	3.43738	120	Distal Intergenic	1	37955561	37980420	24860	2	64769	uc031plz.1	-15696	MEAF6
chr16	87950782	87951021	240	*	.	738	.	23.91261	-1	3.43759	120	Intron (uc002fkn.1/763, intron 2 of 6)	16	87921625	87970112	48488	2	763	uc002fkn.1	19091	CA5A
chr6	693032	693271	240	*	.	620	.	23.91076	-1	3.4377	120	Promoter	6	485138	693141	208004	2	55770	uc003mtd.4	0	EXOC2
chr7	40569431	40569670	240	*	.	838	.	23.90992	-1	3.4378	120	Intron (uc003thn.2/79783, intron 12 of 13)	7	40833056	40900366	67311	1	79783	uc003thp.2	-263386	SUGCT
chr11	70141610	70141849	240	*	.	720	.	23.90206	-1	3.43791	120	Intron (uc001opn.2/8500, intron 2 of 25)	11	70130061	70130176	116	1	100313770	uc021qmq.1	11549	MIR548K
chr6	154343719	154343958	240	*	.	905	.	23.89976	-1	3.43801	120	Intron (uc011efb.2/4988, intron 1 of 2)	6	154331636	154440594	108959	1	4988	uc011efc.1	12083	OPRM1
chr15	63762882	63763121	240	*	.	768	.	23.89917	-1	3.43812	120	Distal Intergenic	15	63796710	63866602	69893	1	9960	uc010uii.2	-33589	USP3
chr11	65711847	65712086	240	*	.	758	.	23.89616	-1	3.43823	120	Distal Intergenic	11	65713115	65727434	14320	1	254187	uc001ogk.1	-1029	TSGA10IP
chr11	46012285	46012524	240	*	.	776	.	23.89519	-1	3.43833	120	Intron (uc001ncb.4/51317, intron 5 of 17)	11	45950874	45992918	42045	2	51317	uc001nca.1	-19367	PHF21A
chr2	234363022	234363261	240	*	.	794	.	23.89513	-1	3.43844	120	Exon (uc010fyi.1/8527, exon 11 of 23)	2	234346863	234380743	33881	1	8527	uc010fyi.1	16159	DGKD
chr9	86328232	86328471	240	*	.	814	.	23.88937	-1	3.43865	120	3' UTR	9	86274878	86323168	48291	2	29979	uc004amw.3	-5064	UBQLN1
chr8	122758768	122759007	240	*	.	836	.	23.88605	-1	3.43875	120	Distal Intergenic	8	122625271	122653630	28360	2	3037	uc003yph.2	-105138	HAS2
chr10	77710177	77710416	240	*	.	707	.	23.87255	-1	3.43896	120	Intron (uc001jxi.3/83938, intron 1 of 5)	10	77542519	78317126	774608	1	83938	uc001jxi.3	167658	C10orf11
chr10	93842025	93842264	240	*	.	689	.	23.87061	-1	3.43907	120	Intron (uc001khu.2/22849, intron 7 of 8)	10	93726394	93756937	30544	1	9044	uc001kht.1	115631	BTAF1
chr7	97024809	97025048	240	*	.	828	.	23.84695	-1	3.43949	120	Distal Intergenic	7	96745905	96811075	65171	1	57001	uc003uoo.4	278904	ACN9
chr7	113421775	113422014	240	*	.	806	.	23.84624	-1	3.4396	120	Distal Intergenic	7	113516882	113559082	42201	2	5506	uc010ljy.1	137068	PPP1R3A
chr2	170436312	170436551	240	*	.	699	.	23.84331	-1	3.4397	120	Distal Intergenic	2	170440850	170494254	53405	1	9360	uc002uez.3	-4299	PPIG
chr2	216666618	216666857	240	*	.	832	.	23.83985	-1	3.43981	120	Intron (uc002vfm.1/646324, intron 1 of 9)	2	216484358	216692126	207769	2	646324	uc002vfn.1	25269	LINC00607
chr12	11500669	11500908	240	*	.	789	.	23.83843	-1	3.44002	120	Distal Intergenic	12	11504757	11508524	3768	2	5542	uc001qzu.1	7616	PRB1
chr6	52284182	52284421	240	*	.	781	.	23.83099	-1	3.44012	120	Promoter	6	52284994	52360583	75590	1	114327	uc003pap.4	-573	EFHC1
chr10	74208295	74208534	240	*	.	784	.	23.82384	-1	3.44023	120	Intron (uc021pth.1/100302155, intron 1 of 1)	10	74127084	74283744	156661	2	10367	uc010qjw.2	75210	MICU1
chr3	58435041	58435280	240	*	.	727	.	23.81684	-1	3.44044	120	Distal Intergenic	3	58413357	58419579	6223	2	5162	uc011bff.2	-15462	PDHB
chr11	110564759	110564998	240	*	.	762	.	23.81409	-1	3.44065	120	Intron (uc001pky.2/57569, intron 1 of 14)	11	110447759	110582773	135015	2	57569	uc001pky.2	17775	ARHGAP20
chr6	106084760	106084999	240	*	.	907	.	23.81327	-1	3.44075	120	Distal Intergenic	6	105725442	105850999	125558	2	5550	uc003prc.3	-233761	PREP
chr8	105583582	105583821	240	*	.	846	.	23.80944	-1	3.44086	120	Intron (uc003yma.3/29967, intron 1 of 6)	8	105501459	105601252	99794	2	29967	uc003yma.3	17431	LRP12
chr7	82594755	82594994	240	*	.	851	.	23.80442	-1	3.44096	120	Intron (uc003uhx.2/27445, intron 4 of 24)	7	82543677	82580806	37130	2	27445	uc010lec.3	-13949	PCLO
chr4	186248687	186248926	240	*	.	588	.	23.80054	-1	3.44107	120	Intron (uc003ixh.3/83891, intron 9 of 18)	4	186241887	186291339	49453	1	83891	uc003ixi.3	6800	SNX25
chr13	52450529	52450768	240	*	.	688	.	23.79979	-1	3.44117	120	Distal Intergenic	13	52436117	52440372	4256	1	83446	uc001vfu.4	14412	CCDC70
chr13	25977264	25977503	240	*	.	726	.	23.78479	-1	3.44128	120	Intron (uc001uqk.3/51761, intron 1 of 36)	13	25946209	26595420	649212	1	51761	uc001uqk.3	31055	ATP8A2
chr3	156373107	156373346	240	*	.	772	.	23.78458	-1	3.44138	120	Distal Intergenic	3	156392205	156424557	32353	1	25976	uc003fav.3	-18859	TIPARP
chr1	13585702	13585941	240	*	.	760	.	23.78252	-1	3.44149	120	Distal Intergenic	1	13607431	13611550	4120	2	391002	uc001auy.2	25609	PRAMEF8
chr18	54247061	54247300	240	*	.	833	.	23.77852	-1	3.44159	120	Distal Intergenic	18	54275510	54305736	30227	2	9352	uc002lgj.1	58436	TXNL1
chr17	47067476	47067715	240	*	.	650	.	23.77019	-1	3.4417	120	Distal Intergenic	17	47074774	47133507	58734	1	10642	uc002iom.3	-7059	IGF2BP1
chr1	20278788	20279027	240	*	.	802	.	23.76021	-1	3.44201	120	Distal Intergenic	1	20301924	20306152	4229	2	5320	uc001bcu.3	27125	PLA2G2A
chr20	31951905	31952144	240	*	.	904	.	23.75653	-1	3.44211	120	Intron (uc002wyy.4/51654, intron 12 of 13)	20	31946647	31960955	14309	2	51654	uc002wzb.1	8811	CDK5RAP1
chrX	133440622	133440861	240	*	.	656	.	23.75519	-1	3.44222	120	Distal Intergenic	23	133507342	133549321	41980	1	84295	uc004exh.3	-66481	PHF6
chr4	25312552	25312791	240	*	.	811	.	23.7545	-1	3.44232	120	Distal Intergenic	4	25314396	25372005	57610	1	29063	uc003grl.4	-1605	ZCCHC4
chr4	11355331	11355570	240	*	.	897	.	23.75096	-1	3.44253	120	Distal Intergenic	4	11370451	11370545	95	1	693157	uc021xmf.1	-14881	MIR572
chr4	147737706	147737945	240	*	.	719	.	23.74599	-1	3.44264	120	Intron (uc003ikw.4/83894, intron 10 of 12)	4	147628179	147867034	238856	2	83894	uc003ikw.4	129089	TTC29
chr16	8866548	8866787	240	*	.	794	.	23.73985	-1	3.44285	120	Exon (uc002czc.4/18, exon 12 of 16)	16	8889037	8891505	2469	2	25880	uc002cze.3	24718	TMEM186
chr1	86195368	86195607	240	*	.	597	.	23.73865	-1	3.44295	120	3' UTR	1	86115106	86174116	59011	2	54680	uc010osc.2	-21252	ZNHIT6
chr6	154542871	154543110	240	*	.	699	.	23.73231	-1	3.44316	120	Intron (uc003qpt.1/4988, intron 3 of 3)	6	154475618	154534464	58847	2	26034	uc003qpv.3	-8407	IPCEF1
chr17	9225681	9225920	240	*	.	805	.	23.72975	-1	3.44337	120	Intron (uc002glx.3/9482, intron 7 of 7)	17	9153788	9479275	325488	2	9482	uc002glx.3	253355	STX8
chr4	41327918	41328157	240	*	.	762	.	23.71941	-1	3.44378	120	Distal Intergenic	4	41362804	41622311	259508	1	22998	uc003gvt.1	-34647	LIMCH1
chr5	38375518	38375757	240	*	.	776	.	23.68935	-1	3.44399	120	Intron (uc003jlb.2/133584, intron 6 of 21)	5	38399916	38403573	3658	2	100506475	uc031sjf.1	27816	EGFLAM-AS2
chr12	44464267	44464506	240	*	.	920	.	23.67994	-1	3.4442	120	Intron (uc001rod.3/84216, intron 3 of 7)	12	44229962	44783541	553580	1	84216	uc009zkc.3	234305	TMEM117
chr17	43146785	43147024	240	*	.	738	.	23.6789	-1	3.44431	120	Intron (uc010dac.1/4836, intron 1 of 1)	17	43138680	43186382	47703	1	4836	uc002ihz.3	8105	NMT1
chr1	114753223	114753462	240	*	.	769	.	23.67244	-1	3.44441	120	Distal Intergenic	1	114631914	114696472	64559	2	148281	uc001eev.3	-56751	SYT6
chr4	154743685	154743924	240	*	.	754	.	23.66592	-1	3.44451	120	Distal Intergenic	4	154701742	154710228	8487	2	6423	uc003inv.1	-33457	SFRP2
chr4	149164447	149164686	240	*	.	781	.	23.66567	-1	3.44462	120	Intron (uc003ilj.4/4306, intron 3 of 8)	4	148999915	149363672	363758	2	4306	uc003ilj.4	198986	NR3C2
chr17	33023868	33024107	240	*	.	599	.	23.66539	-1	3.44472	120	Distal Intergenic	17	32907768	32966337	58570	1	124842	uc002hif.3	116100	TMEM132E
chr9	6985006	6985245	240	*	.	639	.	23.66344	-1	3.44483	120	Intron (uc010mhu.2/23081, intron 10 of 17)	9	6925501	7175648	250148	1	23081	uc011lml.2	59505	KDM4C
chr5	99275231	99275470	240	*	.	737	.	23.6618	-1	3.44493	120	Distal Intergenic	5	99715209	99723958	8750	2	100133050	uc011cuw.1	448488	NA
chr20	52209390	52209629	240	*	.	843	.	23.65787	-1	3.44503	120	Intron (uc010gij.1/7764, intron 1 of 3)	20	52192266	52210801	18536	2	7764	uc010gij.1	1172	ZNF217
chr11	62646599	62646838	240	*	.	711	.	23.65492	-1	3.44514	120	Intron (uc001nwc.3/6520, intron 3 of 11)	11	62648344	62656355	8012	1	6520	uc001nwg.3	-1506	SLC3A2
chr6	27293774	27294013	240	*	.	715	.	23.65033	-1	3.44524	120	Distal Intergenic	6	27292540	27293741	1202	1	387316	uc010jqt.4	1234	VN1R10P
chr2	159211417	159211656	240	*	.	591	.	23.64893	-1	3.44545	120	Intron (uc002tzq.3/130940, intron 2 of 13)	2	159027869	159313265	285397	2	130940	uc002tzq.3	101609	CCDC148
chr4	168841110	168841349	240	*	.	1000	.	23.64874	-1	3.44555	120	Distal Intergenic	4	169013688	169108893	95206	1	11199	uc003irm.3	-172339	ANXA10
chrX	109144250	109144489	240	*	.	715	.	23.60712	-1	3.44597	120	Distal Intergenic	23	109245863	109421016	175154	1	84187	uc004eon.2	-101374	TMEM164
chr9	74085656	74085895	240	*	.	798	.	23.60141	-1	3.44607	120	Distal Intergenic	9	73439360	74061820	622461	2	80036	uc004aii.3	-23836	TRPM3
chr1	24463732	24463971	240	*	.	892	.	23.59868	-1	3.44617	120	Promoter	1	24446261	24463799	17539	2	58985	uc010oeg.1	0	IL22RA1
chr13	37198794	37199033	240	*	.	833	.	23.596	-1	3.44628	120	Distal Intergenic	13	37248049	37271975	23927	1	400120	uc001uvt.4	-49016	SERTM1
chr7	33790823	33791062	240	*	.	734	.	23.58963	-1	3.44649	120	Distal Intergenic	7	33944523	34195484	250962	1	168667	uc011kap.2	-153461	BMPER
chr2	196799618	196799857	240	*	.	736	.	23.58416	-1	3.44659	120	Intron (uc002utj.4/56171, intron 20 of 64)	2	196602427	196933536	331110	2	56171	uc002utj.4	133679	DNAH7
chr1	162008835	162009074	240	*	.	805	.	23.58318	-1	3.44669	120	Distal Intergenic	1	161952982	161993644	40663	2	25903	uc010pkq.2	-15191	OLFML2B
chr22	26066625	26066864	240	*	.	739	.	23.58137	-1	3.4468	120	Intron (uc010gux.3/157, intron 6 of 15)	22	26138120	26427007	288888	1	84700	uc003abz.1	-71256	MYO18B
chr4	177255428	177255667	240	*	.	760	.	23.58029	-1	3.4469	120	Distal Intergenic	4	177241090	177253396	12307	1	60559	uc003iur.4	14338	SPCS3
chr11	45056588	45056827	240	*	.	907	.	23.5798	-1	3.447	120	Distal Intergenic	11	45115564	45246639	131076	1	56981	uc031pzz.1	-58737	PRDM11
chr18	3129384	3129623	240	*	.	792	.	23.57649	-1	3.44711	120	Exon (uc002klp.3/8736, exon 18 of 38)	18	3066805	3220106	153302	2	8736	uc002klp.3	90483	MYOM1
chr18	3129384	3129623	240	*	.	792	.	23.57649	-1	3.44711	120	Exon (uc002klp.3/8736, exon 18 of 38)	18	3066805	3220106	153302	2	8736	uc002klp.3	90483	LRG_426
chr13	54267429	54267668	240	*	.	858	.	23.56594	-1	3.44742	120	Distal Intergenic	13	54389554	54450254	60701	1	100861552	uc031qlu.1	-121886	LINC00558
chr16	58652881	58653120	240	*	.	621	.	23.56532	-1	3.44752	120	Intron (uc002enu.5/23019, intron 1 of 48)	16	58553850	58663790	109941	2	23019	uc002enu.5	10670	CNOT1
chr15	48806234	48806473	240	*	.	813	.	23.5649	-1	3.44762	120	Intron (uc001zwx.2/2200, intron 12 of 65)	15	48700503	48760299	59797	2	2200	uc010beo.2	-45935	FBN1
chr20	57835554	57835793	240	*	.	711	.	23.55805	-1	3.44783	120	Distal Intergenic	20	57875499	57899529	24031	1	1908	uc002yao.1	-39706	EDN3
chr6	49918883	49919122	240	*	.	659	.	23.55383	-1	3.44793	120	Distal Intergenic	6	49928005	49931818	3814	2	245928	uc011dwp.2	12696	DEFB114
chr5	9544520	9544759	240	*	.	850	.	23.55366	-1	3.44804	120	Intron (uc003jek.2/9037, intron 1 of 22)	5	9035138	9546233	511096	2	9037	uc003jek.2	1474	SEMA5A
chr1	242211314	242211553	240	*	.	758	.	23.55349	-1	3.44814	120	Distal Intergenic	1	242158792	242162385	3594	2	440738	uc001hzk.2	-48929	MAP1LC3C
chr20	57198755	57198994	240	*	.	789	.	23.54576	-1	3.44835	120	Distal Intergenic	20	57226309	57254582	28274	1	8675	uc002xzi.3	-27315	STX16
chr17	28357502	28357741	240	*	.	649	.	23.54334	-1	3.44845	120	Intron (uc010wbi.1/374786, intron 6 of 10)	17	28295809	28435470	139662	1	374786	uc010csf.3	61693	EFCAB5
chr4	78092900	78093139	240	*	.	729	.	23.53373	-1	3.44865	120	Distal Intergenic	4	78079450	78091213	11764	1	901	uc003hkp.4	13450	CCNG2
chr11	30453729	30453968	240	*	.	644	.	23.53331	-1	3.44876	120	Intron (uc001msq.3/744, intron 4 of 6)	11	30344649	30359165	14517	1	120534	uc001mso.1	109080	ARL14EP
chr11	117816354	117816593	240	*	.	744	.	23.53087	-1	3.44886	120	Distal Intergenic	11	117778510	117800168	21659	2	84000	uc001pru.2	-16186	TMPRSS13
chr4	99949130	99949369	240	*	.	681	.	23.5295	-1	3.44907	120	Intron (uc003huf.4/23173, intron 1 of 10)	4	99943921	99983960	40040	1	23173	uc003hug.3	5209	METAP1
chr3	100561785	100562024	240	*	.	864	.	23.52889	-1	3.44917	120	Intron (uc011bhd.2/25890, intron 1 of 44)	3	100468179	100559008	90830	2	25890	uc003dul.3	-2777	ABI3BP
chr3	142863088	142863327	240	*	.	671	.	23.5256	-1	3.44927	120	Distal Intergenic	3	142838618	142842856	4239	1	9435	uc003evm.3	24470	CHST2
chr5	167906568	167906807	240	*	.	798	.	23.52542	-1	3.44938	120	Distal Intergenic	5	167913463	167946309	32847	1	5917	uc003lzx.3	-6656	RARS
chr3	187139724	187139963	240	*	.	681	.	23.52393	-1	3.44948	120	Distal Intergenic	3	187086168	187089369	3202	1	64108	uc003frm.3	53556	RTP4
chr4	24988933	24989172	240	*	.	613	.	23.51451	-1	3.44968	120	Distal Intergenic	4	24828581	24981826	153246	2	91050	uc003gre.3	-7107	CCDC149
chr5	80185617	80185856	240	*	.	589	.	23.50858	-1	3.44979	120	Distal Intergenic	5	80256508	80525981	269474	1	5924	uc003kha.2	-70652	RASGRF2
chr5	83476009	83476248	240	*	.	694	.	23.49196	-1	3.4502	120	Exon (uc003kio.1/10085, exon 4 of 11)	5	83343425	83374647	31223	2	10085	uc011ctt.1	-101362	EDIL3
chr13	61094913	61095152	240	*	.	596	.	23.4916	-1	3.4503	120	Intron (uc010aef.2/81550, intron 10 of 10)	13	61008183	61148013	139831	1	81550	uc001vib.4	86730	TDRD3
chrX	84046526	84046765	240	*	.	825	.	23.49118	-1	3.4504	120	Distal Intergenic	23	84189157	84189896	740	1	100131816	uc011mqw.2	-142392	UBE2DNL
chr11	16956901	16957140	240	*	.	598	.	23.49097	-1	3.45051	120	Intron (uc010rcu.1/144100, intron 3 of 26)	11	16800548	17035963	235416	2	144100	uc010rcu.1	78823	PLEKHA7
chr5	113245710	113245949	240	*	.	572	.	23.46747	-1	3.45061	120	Distal Intergenic	5	112849391	112930984	81594	1	64848	uc003kqn.3	396319	YTHDC2
chr3	194315719	194315958	240	*	.	749	.	23.46565	-1	3.45071	120	Intron (uc010hzm.3/93109, intron 3 of 3)	3	194304997	194311561	6565	1	100507297	uc031scx.1	10722	TMEM44-AS1
chr7	43141183	43141422	240	*	.	652	.	23.46253	-1	3.45081	120	Distal Intergenic	7	43152198	43602938	450741	1	23072	uc003tid.1	-10776	HECW1
chr9	80410203	80410442	240	*	.	702	.	23.46196	-1	3.45092	120	Intron (uc011lso.2/2776, intron 3 of 5)	9	80335191	80437915	102725	2	2776	uc011lso.2	27473	GNAQ
chr1	11550751	11550990	240	*	.	792	.	23.45985	-1	3.45102	120	Intron (uc001ash.4/57540, intron 1 of 20)	1	11561047	11586928	25882	1	57540	uc001asi.1	-10057	PTCHD2
chr4	151250752	151250991	240	*	.	649	.	23.45951	-1	3.45112	120	Intron (uc010ipi.3/987, intron 2 of 10)	4	151185811	151232521	46711	2	987	uc003ilr.4	-18231	LRBA
chr12	62799188	62799427	240	*	.	685	.	23.45923	-1	3.45122	120	3' UTR	12	62860597	62902925	42329	1	23041	uc001srd.1	-61170	MON2
chr15	50551270	50551509	240	*	.	700	.	23.45692	-1	3.45133	120	Intron (uc001zxz.3/3067, intron 2 of 11)	15	50534146	50545502	11357	2	3067	uc001zxy.3	-5768	HDC
chr1	216771993	216772232	240	*	.	870	.	23.4498	-1	3.45143	120	Intron (uc001hkw.2/2104, intron 3 of 6)	1	216676588	216896814	220227	2	2104	uc001hkw.2	124582	ESRRG
chr20	32359269	32359508	240	*	.	796	.	23.44088	-1	3.45153	120	Intron (uc002wzx.3/84905, intron 10 of 14)	20	32374894	32380075	5182	1	84905	uc002wzz.3	-15386	ZNF341
chr17	77391730	77391969	240	*	.	762	.	23.44083	-1	3.45163	120	Intron (uc010dhs.4/146713, intron 2 of 14)	17	77230812	77420202	189391	2	146713	uc031req.1	28233	RBFOX3
chr15	40694591	40694830	240	*	.	606	.	23.44057	-1	3.45174	120	Distal Intergenic	15	40697686	40713512	15827	1	3712	uc001zlq.2	-2856	IVD
chrX	40004354	40004593	240	*	.	825	.	23.43756	-1	3.45184	120	Intron (uc004deo.4/54880, intron 1 of 13)	23	39910499	40036582	126084	2	54880	uc004deo.4	31989	BCOR
chr13	79288452	79288691	240	*	.	777	.	23.43634	-1	3.45194	120	Distal Intergenic	13	79188421	79234700	46280	2	79596	uc010afb.1	-53752	RNF219
chr14	70708683	70708922	240	*	.	889	.	23.42777	-1	3.45214	120	Distal Intergenic	14	70712470	70714518	2049	2	145241	uc010ttg.2	5596	ADAM21P1
chr4	16994501	16994740	240	*	.	596	.	23.42551	-1	3.45225	120	Distal Intergenic	4	16503169	16900424	397256	2	9079	uc010iee.3	-94077	LDB2
chr10	44809692	44809931	240	*	.	841	.	23.424	-1	3.45235	120	Distal Intergenic	10	44788198	44790097	1900	1	100130539	uc031pus.1	21494	NA
chr6	110958506	110958745	240	*	.	638	.	23.42139	-1	3.45245	120	Intron (uc011eax.1/23097, intron 2 of 9)	6	110931181	110964521	33341	2	23097	uc011eax.1	5776	CDK19
chr8	48261412	48261651	240	*	.	879	.	23.42059	-1	3.45255	120	Intron (uc011lcz.2/23514, intron 5 of 7)	8	48206456	48625749	419294	1	23514	uc011lde.1	54956	SPIDR
chr8	49604189	49604428	240	*	.	837	.	23.41953	-1	3.45266	120	Distal Intergenic	8	49623351	49647870	24520	2	79645	uc003xqn.3	43442	EFCAB1
chr1	151190084	151190323	240	*	.	703	.	23.41827	-1	3.45276	120	Intron (uc021oyo.1/8394, intron 1 of 13)	1	151206673	151222007	15335	1	8394	uc010pcv.2	-16350	PIP5K1A
chr6	15078041	15078280	240	*	.	804	.	23.4182	-1	3.45286	120	Distal Intergenic	6	15245734	15497401	251668	1	3720	uc011diu.1	-167454	JARID2
chr3	58637521	58637760	240	*	.	692	.	23.41783	-1	3.45296	120	Intron (uc003dkq.3/131177, intron 3 of 9)	3	58619670	58652561	32892	2	131177	uc003dkq.3	14801	FAM3D
chr4	142435829	142436068	240	*	.	628	.	23.40956	-1	3.45317	120	Distal Intergenic	4	142557749	142655140	97392	1	3600	uc003iis.3	-121681	IL15
chr12	112602298	112602537	240	*	.	904	.	23.40535	-1	3.45337	120	Intron (uc021reb.1/283450, intron 72 of 75)	12	112563349	112591408	28060	1	10906	uc001ttp.3	38949	TRAFD1
chr18	24426581	24426820	240	*	.	813	.	23.40369	-1	3.45347	120	Distal Intergenic	18	24432008	24442575	10568	2	361	uc002kvz.3	15755	AQP4
chr6	79545037	79545276	240	*	.	700	.	23.39515	-1	3.45357	120	Distal Intergenic	6	79577261	79608135	30875	1	134728	uc003pim.4	-31985	IRAK1BP1
chr2	37925354	37925593	240	*	.	780	.	23.39481	-1	3.45368	120	Distal Intergenic	2	37869025	37899678	30654	2	10602	uc031roa.1	-25676	CDC42EP3
chr14	20970985	20971224	240	*	.	619	.	23.38937	-1	3.45378	120	Distal Intergenic	14	20978631	20979281	651	1	338879	uc010tlj.2	-7407	RNASE10
chr12	18753065	18753304	240	*	.	571	.	23.3829	-1	3.45398	120	Intron (uc001rdt.3/5288, intron 29 of 31)	12	18836110	18867705	31596	2	89869	uc001rdu.2	114401	PLCZ1
chr8	117958952	117959191	240	*	.	700	.	23.38269	-1	3.45408	120	Distal Intergenic	8	117962512	118188953	226442	1	169026	uc010mcz.3	-3321	SLC30A8
chr3	65950261	65950500	240	*	.	800	.	23.37803	-1	3.45418	120	Intron (uc003dmm.3/9223, intron 1 of 24)	3	65415195	65893350	478156	2	9223	uc010hny.2	-56911	MAGI1
chr4	114562251	114562490	240	*	.	693	.	23.37147	-1	3.45429	120	Intron (uc003ibi.3/817, intron 3 of 18)	4	114372188	114683083	310896	2	817	uc003ibi.3	120593	CAMK2D
